host,ip,port,protocol,title,domain,country,city,link,org
https://www.ewnova.live,3.169.55.94,443,https,Just a moment...,ewnova.live,CN,Taipei,https://www.ewnova.live,"Amazon.com, Inc."
https://www.mindtools.com,3.169.55.3,443,https,Just a moment...,mindtools.com,CN,Taipei,https://www.mindtools.com,"Amazon.com, Inc."
https://dv4xo43u9eo19.cloudfront.net,3.169.117.202,443,https,403 Forbidden,dv4xo43u9eo19.cloudfront.net,CN,Taipei,https://dv4xo43u9eo19.cloudfront.net,"Amazon.com, Inc."
https://45.196.239.197,45.196.239.197,443,https,403 Forbidden,,CN,Taipei,https://45.196.239.197,ACCK LLC
https://assets-abp.anandabazar.com,210.71.227.201,443,https,Just a moment...,anandabazar.com,CN,Taipei,https://assets-abp.anandabazar.com,Data Communication Business Group
https://d3vetndiuyukmg.cloudfront.net,3.169.43.179,443,https,Attention Required! | Cloudflare,d3vetndiuyukmg.cloudfront.net,CN,Taipei,https://d3vetndiuyukmg.cloudfront.net,"Amazon.com, Inc."
https://images.tretorn.eu,3.169.137.40,443,https,,tretorn.eu,CN,Taipei,https://images.tretorn.eu,"Amazon.com, Inc."
https://start-c.turbo.net,3.169.55.110,443,https,,turbo.net,CN,Taipei,https://start-c.turbo.net,"Amazon.com, Inc."
https://cdn.usetably.com,3.169.36.73,443,https,,usetably.com,CN,Taipei,https://cdn.usetably.com,"Amazon.com, Inc."
https://36.238.206.125,36.238.206.125,443,https,403 Forbidden,,CN,Tainan,https://36.238.206.125,Data Communication Business Group
https://prod.weareteachers.com,23.210.215.219,443,https,Just a moment...,weareteachers.com,CN,Taipei,https://prod.weareteachers.com,Akamai International B.V.
https://responsiveads.com,3.169.55.70,443,https,Just a moment...,responsiveads.com,CN,Taipei,https://responsiveads.com,"Amazon.com, Inc."
https://preprod-hotels.celebritycruises.com,23.42.103.117,443,https,Access to this page has been denied,celebritycruises.com,CN,Taipei,https://preprod-hotels.celebritycruises.com,"Akamai Technologies, Inc."
https://103.115.108.68,103.115.108.68,443,https,403 Forbidden,,CN,Taipei,https://103.115.108.68,GLOBAL COMMUNICATION NETWORK LIMITED
https://preprod-hotels.royalcaribbean.com,23.11.88.67,443,https,,royalcaribbean.com,CN,Taipei,https://preprod-hotels.royalcaribbean.com,"Akamai Technologies, Inc."
https://staging.montblanc.com,203.69.81.80,443,https,Attention Required! | Cloudflare,montblanc.com,CN,Taipei,https://staging.montblanc.com,Data Communication Business Group
https://d1hd7hmh02y0fr.cloudfront.net,3.169.117.130,443,https,Attention Required! | Cloudflare,d1hd7hmh02y0fr.cloudfront.net,CN,Taipei,https://d1hd7hmh02y0fr.cloudfront.net,"Amazon.com, Inc."
https://b2bts.tsmc.com,202.126.65.93,443,https,Attention Required! | Cloudflare,tsmc.com,CN,Hsinchu,https://b2bts.tsmc.com,"Taiwan Semiconductor Manufactoring Company, Ltd."
https://36.237.143.14,36.237.143.14,443,https,403 Forbidden,,CN,Tainan,https://36.237.143.14,Data Communication Business Group
https://45.196.239.211,45.196.239.211,443,https,403 Forbidden,,CN,Taipei,https://45.196.239.211,ACCK LLC
https://45.196.239.87,45.196.239.87,443,https,403 Forbidden,,CN,Taipei,https://45.196.239.87,ACCK LLC
https://45.196.239.238,45.196.239.238,443,https,403 Forbidden,,CN,Taipei,https://45.196.239.238,ACCK LLC
https://202.153.5.202,202.153.5.202,443,https,403 Forbidden,,CN,Taipei,https://202.153.5.202,"Sky Digital Co., Ltd."
https://61.223.97.2,61.223.97.2,443,https,403 Forbidden,,CN,Yuanlin,https://61.223.97.2,Data Communication Business Group
https://1.170.241.246,1.170.241.246,443,https,403 Forbidden,,CN,Yuanlin,https://1.170.241.246,Data Communication Business Group
https://45.196.238.69,45.196.238.69,443,https,403 Forbidden,,CN,Taipei,https://45.196.238.69,ACCK LLC
https://220.143.25.50,220.143.25.50,443,https,403 Forbidden,,CN,Chiayi,https://220.143.25.50,Data Communication Business Group
https://45.196.239.191,45.196.239.191,443,https,403 Forbidden,,CN,Taipei,https://45.196.239.191,ACCK LLC
https://38.54.107.154,38.54.107.154,443,https,403 Forbidden,,CN,Taipei,https://38.54.107.154,Kaopu Cloud HK Limited
https://45.196.238.145,45.196.238.145,443,https,403 Forbidden,,CN,Taipei,https://45.196.238.145,ACCK LLC
https://45.196.238.44,45.196.238.44,443,https,403 Forbidden,,CN,Taipei,https://45.196.238.44,ACCK LLC
https://36.238.202.60,36.238.202.60,443,https,403 Forbidden,,CN,Xinying,https://36.238.202.60,Data Communication Business Group
https://160.187.100.202,160.187.100.202,443,https,403 Forbidden,,CN,Taipei,https://160.187.100.202,GLOBAL COMMUNICATION NETWORK LIMITED
https://45.196.238.248,45.196.238.248,443,https,403 Forbidden,,CN,Taipei,https://45.196.238.248,ACCK LLC
https://83.147.13.190,83.147.13.190,443,https,403 Forbidden,,CN,Taipei,https://83.147.13.190,AKILE LTD
https://103.246.219.215,103.246.219.215,443,https,403 Forbidden,,CN,Taipei,https://103.246.219.215,"Imcloud Technology Co., Ltd."
https://45.196.239.92,45.196.239.92,443,https,403 Forbidden,,CN,Taipei,https://45.196.239.92,ACCK LLC
https://111.251.136.140,111.251.136.140,443,https,403 Forbidden,,CN,Taoyuan,https://111.251.136.140,Data Communication Business Group
https://cms.ancestrycdn.com,184.84.197.41,443,https,,ancestrycdn.com,CN,Taipei,https://cms.ancestrycdn.com,"Akamai Technologies, Inc."
https://d1pu2ba46e97q8.cloudfront.net,3.169.117.142,443,https,403 - Forbidden: Access is denied.,d1pu2ba46e97q8.cloudfront.net,CN,Taipei,https://d1pu2ba46e97q8.cloudfront.net,"Amazon.com, Inc."
https://d2f0rb8pddf3ug.cloudfront.net,3.169.43.58,443,https,403 - Forbidden: Access is denied.,d2f0rb8pddf3ug.cloudfront.net,CN,Taipei,https://d2f0rb8pddf3ug.cloudfront.net,"Amazon.com, Inc."
https://di5fgdew4nptq.cloudfront.net,3.169.117.212,443,https,403 - Forbidden: Access is denied.,di5fgdew4nptq.cloudfront.net,CN,Taipei,https://di5fgdew4nptq.cloudfront.net,"Amazon.com, Inc."
https://d3qptdgu9qd5ny.cloudfront.net,3.169.132.197,443,https,403 - Forbidden: Access is denied.,d3qptdgu9qd5ny.cloudfront.net,CN,Taipei,https://d3qptdgu9qd5ny.cloudfront.net,"Amazon.com, Inc."
https://dfpc.cdn.garenanow.com,128.1.102.6,443,https,,garenanow.com,CN,Kaohsiung,https://dfpc.cdn.garenanow.com,Data Communication Business Group
https://assets.unileversolutions.com,184.29.41.225,443,https,1000,unileversolutions.com,CN,Taipei,https://assets.unileversolutions.com,"Akamai Technologies, Inc."
https://www.ridewithvia.com,3.169.55.88,443,https,Just a moment...,ridewithvia.com,CN,Taipei,https://www.ridewithvia.com,"Amazon.com, Inc."
https://nweb.tpex.org.tw,210.63.162.135,443,https,Attention Required! | Cloudflare,tpex.org.tw,CN,Taipei,https://nweb.tpex.org.tw,"Taiwan Fixed Network, Telco and Network Service Provider."
https://36.237.185.215,36.237.185.215,443,https,403 Forbidden,,CN,Tainan,https://36.237.185.215,Data Communication Business Group
https://111.251.158.147,111.251.158.147,443,https,403 Forbidden,,CN,Taoyuan,https://111.251.158.147,Data Communication Business Group
https://36.225.34.160,36.225.34.160,443,https,403 Forbidden,,CN,Taipei,https://36.225.34.160,Data Communication Business Group
https://38.60.214.132,38.60.214.132,443,https,403 Forbidden,,CN,Taipei,https://38.60.214.132,Kaopu Cloud HK Limited
https://220.143.19.240,220.143.19.240,443,https,403 Forbidden,,CN,Chiayi,https://220.143.19.240,Data Communication Business Group
https://36.238.198.178,36.238.198.178,443,https,403 Forbidden,,CN,Tainan,https://36.238.198.178,Data Communication Business Group
https://220.143.6.29,220.143.6.29,443,https,403 Forbidden,,CN,Douliu,https://220.143.6.29,Data Communication Business Group
https://111.243.71.140,111.243.71.140,443,https,403 Forbidden,,CN,Taipei,https://111.243.71.140,Data Communication Business Group
https://36.237.186.210,36.237.186.210,443,https,403 Forbidden,,CN,Xinying,https://36.237.186.210,Data Communication Business Group
https://111.246.12.122,111.246.12.122,443,https,403 Forbidden,,CN,Yuanlin,https://111.246.12.122,Data Communication Business Group
https://36.225.16.2,36.225.16.2,443,https,403 Forbidden,,CN,Banqiao,https://36.225.16.2,Data Communication Business Group
https://45.121.51.209,45.121.51.209,443,https,403 Forbidden,,CN,Taipei,https://45.121.51.209,"Emagine Concept, Inc."
https://85.237.207.19,85.237.207.19,443,https,403 Forbidden,,CN,Taipei,https://85.237.207.19,WAP.AC LLC
https://1.170.233.171,1.170.233.171,443,https,403 Forbidden,,CN,Changhua,https://1.170.233.171,Data Communication Business Group
https://145.79.148.98,145.79.148.98,443,https,403 Forbidden,,CN,Taipei,https://145.79.148.98,AKILE LTD
https://d3fhbhbdc81n2i.cloudfront.net,3.169.55.34,443,https,,d3fhbhbdc81n2i.cloudfront.net,CN,Taipei,https://d3fhbhbdc81n2i.cloudfront.net,"Amazon.com, Inc."
https://www.allconnect.com,3.169.121.123,443,https,Just a moment...,allconnect.com,CN,Taipei,https://www.allconnect.com,"Amazon.com, Inc."
https://lnkvtb.nymb03.com,141.11.42.55,443,https,403 Forbidden,nymb03.com,CN,Taipei,https://lnkvtb.nymb03.com,Akari Networks
https://1.162.179.162,1.162.179.162,443,https,403 Forbidden,,CN,Taipei,https://1.162.179.162,Data Communication Business Group
https://103.159.88.22,103.159.88.22,443,https,403 Forbidden,,CN,Taipei,https://103.159.88.22,"Emagine Concept, Inc."
https://45.196.238.222,45.196.238.222,443,https,403 Forbidden,,CN,Taipei,https://45.196.238.222,ACCK LLC
https://36.238.200.85,36.238.200.85,443,https,403 Forbidden,,CN,Tainan,https://36.238.200.85,Data Communication Business Group
https://1.170.247.113,1.170.247.113,443,https,403 Forbidden,,CN,Yuanlin,https://1.170.247.113,Data Communication Business Group
https://36.229.8.139,36.229.8.139,443,https,403 Forbidden,,CN,Taipei,https://36.229.8.139,Data Communication Business Group
https://36.238.197.20,36.238.197.20,443,https,403 Forbidden,,CN,Tainan,https://36.238.197.20,Data Communication Business Group
https://45.121.51.43,45.121.51.43,443,https,403 Forbidden,,CN,Taipei,https://45.121.51.43,"Emagine Concept, Inc."
https://1.162.98.36,1.162.98.36,443,https,403 Forbidden,,CN,Banqiao,https://1.162.98.36,Data Communication Business Group
https://111.251.160.38,111.251.160.38,443,https,403 Forbidden,,CN,Taoyuan,https://111.251.160.38,Data Communication Business Group
https://45.196.238.49,45.196.238.49,443,https,403 Forbidden,,CN,Taipei,https://45.196.238.49,ACCK LLC
https://d1m232vsyej29j.cloudfront.net,3.169.132.69,443,https,,d1m232vsyej29j.cloudfront.net,CN,Taipei,https://d1m232vsyej29j.cloudfront.net,"Amazon.com, Inc."
https://d1nvdmt0osh3cv.cloudfront.net,3.169.58.66,443,https,Attention Required! | Cloudflare,d1nvdmt0osh3cv.cloudfront.net,CN,Taipei,https://d1nvdmt0osh3cv.cloudfront.net,"Amazon.com, Inc."
https://45.196.239.151,45.196.239.151,443,https,403 Forbidden,,CN,Taipei,https://45.196.239.151,ACCK LLC
https://45.196.239.132,45.196.239.132,443,https,403 Forbidden,,CN,Taipei,https://45.196.239.132,ACCK LLC
https://154.196.2.212,154.196.2.212,443,https,403 Forbidden,,CN,Taipei,https://154.196.2.212,Antbox Networks Limited
https://111.251.167.223,111.251.167.223,443,https,403 Forbidden,,CN,Taoyuan,https://111.251.167.223,Data Communication Business Group
https://220.143.37.163,220.143.37.163,443,https,403 Forbidden,,CN,Douliu,https://220.143.37.163,Data Communication Business Group
https://61.223.72.66,61.223.72.66,443,https,403 Forbidden,,CN,Taipei,https://61.223.72.66,Data Communication Business Group
